WZ_CD,Emp_2011,Empl_SIC_A,Empl_SIC_B,Empl_SIC_C,Empl_SIC_D,Empl_SIC_E,Empl_SIC_F,Empl_SIC_G,Empl_SIC_H,Empl_SIC_I,Empl_SIC_J,Empl_SIC_K,Empl_SIC_L,Empl_SIC_M,Empl_SIC_N,Empl_SIC_O,Empl_SIC_P,Empl_SIC_Q,Empl_SIC_RS,Empl_SIC_T,Empl_SIC_U
E33031248,580,0,0,6,1,0,8,59,1,71,6,356,19,20,20,0,1,7,5,0,0
E33031249,502,0,0,2,0,0,7,54,0,31,9,1,0,6,33,1,75,7,274,2,0
E33031250,295,0,0,0,0,2,0,8,2,25,4,95,9,83,37,3,3,3,8,0,13
E33031251,207,0,0,0,0,0,0,5,2,19,71,3,0,57,27,2,1,1,19,0,0
E33031252,431,0,0,3,0,0,0,10,1,2,339,2,0,7,5,1,1,0,60,0,0
E33031253,306,0,0,0,0,0,6,53,3,189,3,5,0,6,7,3,2,1,28,0,0
E33031254,272,0,0,2,0,0,1,4,0,5,3,154,3,11,5,2,6,8,66,2,0
E33031255,412,0,0,19,0,1,64,38,0,45,8,112,41,36,12,8,3,4,20,1,0
E33031256,236,0,0,4,0,2,5,22,2,11,3,14,23,92,20,3,8,0,26,1,0
E33031257,408,0,0,18,0,0,14,231,0,1,2,28,5,58,42,0,1,1,6,0,1
E33031258,312,0,0,4,0,0,11,23,1,5,5,53,167,29,9,1,2,1,1,0,0
E33031259,310,1,0,4,0,0,1,98,2,30,8,42,0,14,7,2,99,0,2,0,0
E33031260,398,0,0,5,0,7,2,30,6,9,95,3,86,50,31,7,6,55,6,0,0
E33031261,597,0,0,8,0,0,15,128,7,19,121,9,3,39,100,4,2,1,141,0,0
E33031262,849,0,0,4,0,1,8,161,4,9,7,84,403,141,13,4,4,2,3,1,0
E33031263,303,0,0,5,0,0,2,23,1,103,99,0,2,17,8,0,1,1,41,0,0
E33031264,502,0,1,4,6,0,2,28,4,56,49,2,9,57,10,13,28,178,54,0,1
E33031265,506,0,1,18,0,0,31,90,2,5,122,6,0,42,172,5,3,8,1,0,0
E33031266,262,0,0,6,3,0,8,10,0,23,18,3,0,72,7,3,6,13,90,0,0
E33031267,390,1,4,9,0,0,7,40,2,50,18,61,1,158,15,0,1,5,18,0,0
E33031268,279,0,0,1,0,0,3,4,11,23,25,2,1,167,4,1,32,1,4,0,0
E33031269,261,0,4,10,0,0,9,34,7,75,6,44,24,29,11,0,2,4,2,0,0
E33031270,236,0,0,2,0,0,0,59,43,34,1,47,1,12,28,0,3,0,6,0,0
E33031271,225,0,0,2,0,0,5,15,2,54,4,37,15,46,21,0,7,7,9,1,0
E33031272,950,0,4,2,0,1,16,102,7,22,31,438,22,190,89,3,8,3,10,1,1
E33031273,196,0,0,11,0,0,1,96,3,16,2,25,3,12,19,0,0,2,6,0,0
E33031274,228,0,0,2,0,0,17,29,12,57,21,25,3,31,15,1,0,2,11,2,0
E33031275,343,0,0,9,0,0,1,8,2,119,2,3,1,11,5,4,3,65,3,0,107
E33031276,213,0,4,3,0,0,7,38,1,4,2,112,8,15,5,2,2,3,7,0,0
E33031277,637,0,3,4,1,0,22,2,22,14,12,351,28,146,13,0,7,2,9,1,0
E33031278,1459,0,2,33,1,0,24,19,2,29,14,1212,17,41,16,4,5,15,17,5,3
E33031279,213,0,5,4,0,0,16,76,0,2,1,29,11,41,13,0,9,1,2,0,3
E33031280,224,0,0,3,0,0,32,40,4,15,1,52,11,30,6,2,4,1,23,0,0
E33031281,306,0,0,3,0,0,0,17,3,71,0,3,0,4,5,0,3,2,195,0,0
E33031282,360,1,0,8,0,0,4,65,2,212,0,32,7,8,6,0,3,1,11,0,0
E33031283,502,0,5,2,0,0,9,44,9,158,5,131,17,60,23,2,13,8,16,0,0
E33031284,221,0,0,1,0,0,10,125,2,0,4,4,9,39,3,0,5,4,15,0,0
E33031285,498,0,0,5,0,0,9,19,2,24,6,52,6,339,11,6,5,10,4,0,0
E33031286,1304,0,2,5,2,0,11,127,16,70,11,905,6,114,20,6,2,2,4,1,0
E33031287,313,0,0,1,0,0,23,12,1,49,3,76,6,38,9,1,4,1,89,0,0
E33031288,232,0,0,13,0,0,3,51,2,4,3,70,4,22,3,1,1,1,54,0,0
E33031289,243,0,11,2,0,0,5,12,5,42,14,48,2,53,21,1,4,3,18,2,0
E33031290,304,0,0,31,0,0,16,137,2,2,3,2,9,81,7,1,6,1,6,0,0
E33031291,197,0,5,1,0,0,6,70,17,1,5,28,8,23,7,2,0,3,21,0,0
E33031292,355,3,0,7,0,1,12,4,0,4,1,18,96,94,4,3,1,4,103,0,0
E33031293,262,0,0,3,0,0,10,74,1,41,10,58,4,38,7,0,0,4,12,0,0
E33031294,1153,0,11,8,5,0,53,49,1,7,3,482,223,238,29,6,7,10,19,2,0
E33031295,262,0,0,3,0,0,10,14,5,4,9,105,26,46,20,2,1,1,15,0,1
E33031296,227,0,0,7,0,0,1,116,1,2,62,4,3,19,4,0,0,0,8,0,0
E33031297,209,0,0,1,3,0,12,17,0,36,11,21,12,30,56,1,0,0,9,0,0
E33031298,392,0,0,1,0,0,15,3,0,5,5,11,258,83,6,2,0,3,0,0,0
E33031299,223,1,0,8,0,0,12,17,33,36,38,27,11,15,9,1,1,2,12,0,0
E33031300,501,0,15,2,0,0,8,65,5,236,5,94,5,17,32,0,2,4,11,0,0
E33031301,345,0,0,18,0,0,2,292,0,1,3,2,0,12,6,5,1,2,1,0,0
E33031302,405,0,0,5,5,1,11,60,0,1,6,195,41,22,46,3,0,4,3,0,2
E33031303,260,0,0,30,0,0,15,98,4,15,4,18,12,34,17,0,0,1,12,0,0
E33031304,350,0,5,26,1,0,17,75,11,6,22,52,27,72,6,0,3,6,21,0,0
E33031305,236,0,0,2,0,0,3,100,0,5,64,32,3,17,3,0,1,0,6,0,0
E33031306,238,0,0,4,0,0,2,128,1,8,6,2,2,32,10,0,5,26,12,0,0
E33031307,359,0,0,0,0,0,12,115,0,13,4,6,5,191,3,2,1,1,6,0,0
E33031308,204,0,0,5,0,0,28,54,0,4,11,21,17,45,7,2,2,0,8,0,0
E33031309,218,0,0,6,0,1,8,38,3,45,25,4,14,43,20,0,2,2,7,0,0
E33031310,463,1,0,2,0,0,16,269,4,2,0,129,6,19,3,0,0,1,11,0,0
E33031311,266,0,0,23,0,0,6,52,1,19,107,3,6,18,9,0,1,0,21,0,0
E33031312,464,0,0,8,0,0,45,152,44,38,5,18,5,69,22,4,29,11,14,0,0
E33031313,238,0,0,3,0,0,2,119,2,2,12,28,7,26,13,3,4,1,14,2,0
E33031314,328,0,0,6,1,0,3,270,1,11,2,3,3,14,5,2,0,3,4,0,0
E33031315,263,0,0,10,0,0,4,133,0,38,5,0,3,17,26,0,1,4,22,0,0
E33031316,288,0,0,4,0,0,4,35,0,92,1,98,3,5,8,3,2,4,25,4,0
E33031317,393,0,13,5,0,4,34,20,2,9,23,112,27,109,19,6,2,1,4,0,3
E33031318,213,0,0,0,0,2,42,16,0,7,1,16,34,23,9,8,3,1,51,0,0
E33031319,209,0,0,4,0,0,23,19,0,5,24,66,22,27,6,0,3,6,3,1,0
E33031320,510,0,0,3,0,1,2,23,6,389,5,23,2,19,23,2,1,3,8,0,0
E33031321,387,0,0,17,4,0,13,8,0,52,6,189,6,33,13,3,5,2,34,2,0
E33031322,998,0,0,69,0,1,28,434,4,11,8,288,11,64,17,3,7,11,41,1,0
E33031323,488,0,0,12,1,1,144,35,1,14,4,52,151,41,14,0,2,7,9,0,0
E33031324,241,0,0,3,0,5,7,24,6,0,7,115,13,39,10,1,1,4,2,3,1
E33031325,573,0,0,5,0,1,9,60,1,449,2,6,3,4,11,1,2,1,16,1,1
E33031326,418,0,0,3,0,0,11,16,11,8,21,250,20,38,31,2,0,4,2,1,0
E33031327,239,0,1,11,0,0,13,26,0,2,6,76,16,33,36,3,1,6,5,4,0
E33031328,228,0,0,0,0,0,9,4,0,13,11,97,48,19,12,0,1,1,2,3,8
E33031329,246,0,0,1,0,0,2,32,1,9,1,141,9,11,2,4,0,2,31,0,0
E33031330,313,0,0,1,1,0,10,35,1,18,9,32,28,125,28,1,1,3,20,0,0
E33031331,347,0,0,3,0,0,5,8,0,4,1,13,7,11,4,26,0,7,20,3,235
E33031332,229,0,0,4,1,1,9,71,2,3,2,69,13,29,4,1,1,11,3,2,3
E33031333,206,0,0,2,0,0,20,17,4,40,7,26,27,27,7,1,0,0,19,4,5
E33031334,294,0,0,4,0,0,139,60,6,53,2,3,0,10,4,1,2,1,9,0,0
E33031335,216,1,0,24,0,0,10,53,6,29,7,13,12,24,10,3,1,1,19,3,0
E33031336,352,1,0,1,0,0,19,25,4,3,3,6,28,8,17,4,3,3,7,1,219
E33031337,724,1,0,4,0,1,53,23,62,411,4,37,34,13,31,2,14,18,11,3,2
E33031338,232,0,6,9,0,0,20,13,0,4,9,101,17,38,6,2,2,0,5,0,0
E33031339,270,0,0,2,0,0,21,13,21,25,7,42,11,91,28,1,3,0,1,3,1
E33031340,231,0,0,3,0,0,16,28,2,28,1,5,11,17,10,2,2,3,79,7,17
E33031341,208,0,0,9,0,0,31,25,1,1,0,42,33,43,8,2,4,2,2,4,1
E33031342,426,0,2,7,0,0,11,11,5,5,5,296,25,20,25,1,1,4,8,0,0
E33031343,223,0,0,22,0,0,16,40,1,9,5,80,3,36,4,1,0,4,2,0,0
E33031344,306,1,0,11,0,0,10,67,3,30,4,21,83,16,34,2,3,6,4,11,0
E33031345,821,0,0,9,0,0,13,14,10,653,3,41,12,8,17,1,7,6,20,5,2
E33031346,315,5,2,15,3,0,3,8,2,61,14,24,14,149,4,1,3,2,4,0,1
E33031347,433,0,0,1,0,0,6,9,5,24,9,12,19,22,15,3,0,1,305,1,1
E33031348,217,0,0,4,0,0,10,31,3,65,18,17,23,8,14,0,2,1,18,2,1
E33031349,645,0,19,12,11,0,19,17,1,23,43,309,22,98,16,4,11,5,10,7,18
E33031350,547,0,0,23,1,0,18,78,3,25,40,9,10,115,71,10,55,51,35,3,0
E33031351,304,0,0,1,0,0,33,6,0,9,25,21,14,147,5,4,3,1,17,1,17
E33031352,315,0,0,0,0,0,11,3,1,10,30,18,8,33,9,2,127,18,44,1,0
E33031353,1308,0,0,9,2,0,22,26,20,21,1033,12,11,25,30,9,6,23,59,0,0
E33031354,207,0,0,2,0,0,9,3,0,11,4,24,12,89,5,1,3,14,30,0,0
E33031355,364,0,0,10,0,0,11,40,3,117,24,2,8,55,66,0,4,9,14,1,0
E33031356,201,0,0,2,0,0,1,16,1,17,42,49,1,61,4,1,3,2,1,0,0
E33031357,462,0,0,2,0,0,6,12,0,3,9,21,5,34,9,43,8,82,225,3,0
E33031358,280,0,0,38,0,0,2,49,4,0,51,2,1,67,8,5,4,0,49,0,0
E33031359,553,0,0,15,1,0,8,71,11,48,197,6,17,87,39,2,11,6,34,0,0
E33031360,232,0,0,1,0,0,1,18,4,1,66,3,4,59,4,3,20,40,8,0,0
E33031361,384,0,0,5,0,0,0,13,5,1,219,6,0,57,45,5,7,16,5,0,0
E33031362,327,0,0,4,0,0,0,26,2,9,19,0,0,193,66,1,3,3,1,0,0
E33031363,210,1,0,7,0,0,5,17,7,36,84,0,0,28,5,0,0,7,13,0,0
E33031364,426,2,0,43,0,0,8,123,2,26,24,20,8,127,8,5,3,0,14,2,11
E33031365,373,0,0,3,0,0,5,34,6,4,130,17,4,88,46,2,12,2,20,0,0
E33031366,216,0,0,2,0,0,3,6,0,122,10,39,0,26,4,1,0,1,2,0,0
E33031367,214,0,0,7,0,0,27,22,9,32,7,34,0,41,13,0,1,13,8,0,0
E33031368,519,0,0,0,0,0,1,10,3,124,344,0,1,6,2,4,3,3,16,2,0
E33031369,513,0,0,11,0,0,6,250,2,7,28,0,12,153,38,1,1,1,3,0,0
E33031370,733,0,0,11,2,1,8,63,2,14,177,16,5,98,40,10,3,10,272,1,0
E33031371,313,0,0,4,0,1,3,22,2,9,30,3,15,121,10,6,4,75,8,0,0
E33031372,325,0,0,3,1,0,1,14,3,35,13,2,1,208,17,2,3,2,19,1,0
E33031373,250,0,0,22,0,0,2,42,2,41,36,0,15,62,8,0,1,6,13,0,0
E33031374,411,0,1,3,0,0,10,36,3,10,4,28,2,22,15,5,261,4,6,0,1
E33031375,236,0,0,5,0,0,1,9,1,58,35,2,20,55,10,1,1,35,3,0,0
E33031376,196,0,0,4,0,1,6,16,0,37,8,8,17,74,11,1,4,2,7,0,0
E33031377,219,0,0,5,0,0,7,11,2,4,5,6,4,5,3,1,3,158,5,0,0
E33031378,281,0,0,10,0,0,1,85,0,26,33,55,6,49,10,2,2,0,2,0,0
E33031379,193,0,0,9,0,0,2,11,0,51,69,8,0,23,5,0,4,1,10,0,0
E33031380,219,1,0,1,0,0,0,197,4,2,4,1,0,2,2,1,2,1,1,0,0
E33031381,1610,0,9,15,5,1,123,242,12,24,44,631,107,198,49,5,6,24,113,2,0
E33031382,465,0,0,2,0,0,9,35,5,22,7,16,6,48,3,15,12,264,20,0,1
E33031383,234,0,0,10,0,1,13,40,0,23,11,5,7,73,20,0,10,7,14,0,0
E33031384,267,0,0,12,0,0,8,42,2,9,17,4,3,115,41,4,2,4,4,0,0
E33031385,223,0,0,5,0,0,2,12,5,16,19,8,17,82,7,3,6,3,38,0,0
E33031386,440,0,0,6,0,0,6,36,2,3,106,6,5,145,73,6,31,6,9,0,0
E33031387,579,0,3,4,0,0,11,9,0,30,11,10,3,43,3,0,437,3,12,0,0
E33031388,512,0,34,10,3,0,5,34,12,261,13,76,3,15,20,0,0,9,16,0,1
E33031389,260,1,0,4,0,0,1,25,1,1,26,7,6,163,10,1,6,2,5,0,1
E33031390,232,0,0,3,0,0,40,110,1,21,1,16,7,29,2,1,0,0,1,0,0
E33031391,553,0,0,41,0,0,4,346,4,3,10,31,9,47,2,2,6,8,40,0,0
E33031392,103,0,13,10,0,0,5,9,4,1,2,14,6,22,3,1,4,6,1,0,2
E33031393,2808,0,1,11,0,2,18,2506,10,58,5,13,18,18,24,11,15,29,36,0,33
E33031394,307,0,38,6,0,0,6,21,2,7,9,57,7,73,30,1,1,16,31,1,1
E33031395,290,0,0,2,0,0,10,34,2,57,7,4,37,61,31,1,32,7,5,0,0
E33031396,285,0,0,11,0,0,0,58,2,7,42,19,1,10,54,3,58,14,5,0,1
E33031397,403,0,2,21,0,0,3,82,0,26,9,13,5,166,64,0,7,4,1,0,0
E33031398,394,0,0,17,0,0,3,6,6,7,1,15,67,209,10,2,1,48,2,0,0
E33031399,257,0,0,4,0,0,3,19,0,48,15,4,3,134,12,1,4,4,2,0,4
E33031400,223,0,0,8,1,0,5,24,12,3,33,4,24,38,21,2,38,3,7,0,0
E33031401,251,0,0,10,0,0,20,37,15,10,21,16,6,43,37,5,1,4,26,0,0
E33031402,200,0,0,8,0,0,4,27,1,23,17,1,1,30,38,3,6,4,36,1,0
E33031403,232,0,0,11,0,0,62,34,1,1,22,2,6,44,30,0,1,2,16,0,0
E33031404,522,0,0,15,0,0,6,175,6,0,65,15,4,174,29,1,4,8,20,0,0
E33031405,629,0,0,13,1,0,18,184,2,58,230,3,4,72,21,1,2,7,13,0,0
E33031406,231,0,0,5,0,0,7,23,2,1,82,1,0,61,19,1,1,9,19,0,0
E33031407,223,0,0,1,0,0,3,13,2,68,69,2,1,25,12,3,14,0,9,1,0
E33031408,572,0,0,10,0,1,9,47,1,9,138,8,4,272,41,3,14,2,13,0,0
E33031409,868,0,0,8,0,0,4,40,1,26,48,7,7,619,32,8,44,9,15,0,0
E33031410,554,0,0,23,0,2,19,71,0,2,117,0,15,258,26,2,2,9,8,0,0
E33031411,261,1,0,13,0,0,1,21,3,18,31,4,0,19,6,0,121,8,13,0,2
E33031412,215,0,0,53,0,0,2,40,1,8,25,6,5,48,17,2,0,3,5,0,0
E33031413,427,0,0,10,1,0,8,28,6,4,243,3,26,44,27,1,4,7,11,2,2
E33031414,352,0,0,25,1,0,4,16,4,8,125,7,0,48,33,2,31,36,12,0,0
E33031415,209,0,0,4,0,0,6,39,3,7,2,4,2,85,36,0,6,4,9,0,2
E33031416,281,0,0,2,0,0,0,41,1,16,33,11,2,58,22,6,2,3,78,1,5
E33031417,773,1,0,21,0,0,3,386,3,9,160,9,2,54,18,4,85,3,15,0,0
E33031418,272,0,0,16,0,0,1,28,7,3,19,3,1,104,23,2,0,19,46,0,0
E33031419,368,0,0,3,0,0,2,33,10,27,249,0,3,25,4,1,1,0,10,0,0
E33031420,283,5,0,2,0,0,10,23,5,55,117,1,0,55,1,0,1,0,8,0,0
E33031421,213,0,0,1,0,0,3,4,3,44,23,2,1,5,4,2,108,3,10,0,0
E33031422,239,0,0,5,0,0,1,20,0,137,12,1,2,12,6,0,2,2,39,0,0
E33031423,251,0,0,10,0,0,0,10,2,25,49,11,4,78,45,3,1,6,7,0,0
E33031424,217,0,0,4,1,0,2,11,13,114,20,2,0,16,13,0,1,2,18,0,0
E33031425,361,0,0,1,0,0,7,172,1,63,16,1,4,42,15,5,1,13,20,0,0
E33031426,311,0,0,14,0,0,4,10,3,65,129,6,0,49,15,2,1,1,12,0,0
E33031427,225,0,0,1,0,0,1,20,15,140,20,1,1,4,10,0,0,4,8,0,0
E33031428,289,0,0,0,0,0,2,6,1,84,9,1,7,7,5,1,9,5,151,0,1
E33031429,242,0,0,0,0,1,1,15,0,79,8,2,0,12,7,2,1,5,109,0,0
E33031430,284,0,0,2,0,0,4,6,2,65,28,5,6,117,1,5,1,22,20,0,0
E33031431,285,0,0,1,0,0,3,47,0,16,27,0,2,108,4,1,41,6,29,0,0
E33031432,278,1,0,1,0,0,1,7,18,22,38,1,1,107,20,43,0,6,12,0,0
E33031433,271,0,0,4,0,0,4,10,2,208,12,0,0,11,2,0,5,5,8,0,0
E33031434,436,0,0,7,0,0,5,14,3,16,191,4,2,160,10,1,3,2,18,0,0
E33031435,200,0,0,1,0,0,1,21,2,52,56,4,0,16,17,3,1,21,5,0,0
E33031436,333,0,0,0,0,0,5,48,1,114,67,7,0,80,4,1,1,0,5,0,0
E33031437,321,2,0,0,0,0,4,18,2,190,32,5,4,13,14,4,4,4,25,0,0
E33031438,300,0,0,16,0,0,4,117,0,34,2,17,2,42,29,4,6,14,12,1,0
E33031439,369,0,0,6,0,0,1,16,6,18,223,1,0,56,5,22,2,5,8,0,0
E33031440,271,0,0,5,0,0,7,10,1,8,105,15,10,80,19,3,2,2,4,0,0
E33031441,206,0,0,2,0,0,0,27,1,37,87,0,1,27,12,1,0,1,10,0,0
E33031442,348,0,0,4,0,0,16,12,2,7,35,1,5,243,13,2,2,1,5,0,0
E33031443,313,0,0,5,0,1,17,52,9,9,137,21,6,36,12,1,1,1,5,0,0
E33031444,249,0,0,0,0,0,2,104,1,1,14,9,0,44,2,6,8,43,13,0,2
E33031445,641,0,0,2,0,2,26,19,1,8,13,16,3,534,8,1,0,3,5,0,0
E33031446,489,0,0,118,0,0,3,20,6,7,215,1,0,34,21,9,18,25,12,0,0
E33031447,468,0,0,1,0,0,2,20,4,50,62,10,18,82,94,9,0,3,113,0,0
E33031448,678,0,2,8,1,0,21,123,23,35,7,194,39,158,8,2,52,3,1,0,1
E33031449,253,0,0,2,0,0,26,152,2,8,0,12,8,12,22,0,1,6,1,1,0
E33031450,207,0,0,8,1,0,4,21,1,50,4,3,45,19,1,3,2,11,26,2,6
E33031451,222,0,6,26,12,0,5,21,4,1,5,21,11,30,9,1,38,14,16,2,0
E33031452,287,0,0,1,0,0,3,17,4,46,40,2,0,40,5,0,3,0,124,2,0
E33031453,401,0,0,1,0,0,0,10,0,13,23,24,9,6,3,258,2,21,31,0,0
E33031454,246,0,0,1,0,0,1,18,0,67,35,3,3,29,12,3,3,66,5,0,0
E33031455,382,0,0,0,0,0,3,33,19,47,14,4,4,16,11,3,0,1,226,0,1
E33031456,205,0,0,0,0,0,7,6,4,105,4,3,0,42,8,1,2,3,20,0,0
E33031457,835,0,0,5,0,3,0,19,11,23,645,64,3,23,3,1,3,9,22,0,1
E33031458,216,0,0,9,0,0,17,7,4,6,6,71,2,28,6,39,5,4,9,3,0
E33031459,216,0,0,3,1,0,33,9,0,31,1,44,16,10,5,3,2,1,20,0,37
E33031460,319,0,0,2,0,0,4,12,0,238,7,5,2,6,4,6,3,8,21,0,1
E33031461,389,0,8,3,4,0,12,13,2,3,14,149,22,123,16,1,3,11,3,1,1
E33031462,219,0,0,2,0,0,45,10,7,16,2,23,38,25,17,0,5,12,6,9,2
E33031897,430,2,3,6,1,0,4,9,3,113,39,23,79,45,45,0,32,6,20,0,0
E33031898,1025,0,1,14,4,0,24,161,13,46,183,343,9,49,16,7,7,44,104,0,0
E33031899,1400,0,1,13,1,7,18,45,19,23,80,251,14,814,53,8,13,16,23,1,0
E33031900,3254,0,204,211,5,1,75,94,121,98,1162,958,5,129,105,41,8,15,21,0,1
E33031901,446,0,0,8,0,0,41,15,12,220,4,4,2,42,42,2,9,26,17,1,1
E33031902,3022,1,0,17,0,0,10,2395,23,37,15,12,0,161,25,9,261,31,25,0,0
E33031903,1184,0,0,5,0,0,10,26,19,37,10,11,1,32,27,21,93,884,5,2,1
E33031904,1396,0,0,24,0,16,35,303,12,11,715,12,2,110,122,8,1,16,9,0,0
E33031905,2405,0,1,5,0,1,3,28,17,119,19,11,1,27,39,14,41,2071,8,0,0
E33031906,2226,0,20,31,0,3,67,240,1449,124,59,15,6,47,47,35,25,48,9,0,1
E33031907,313,0,0,2,0,0,1,36,7,7,179,22,9,21,10,0,5,4,10,0,0
E33031908,412,0,0,3,0,0,10,22,10,17,14,6,12,261,7,5,4,23,17,1,0
E33031909,408,0,0,26,1,0,8,73,47,15,37,10,19,58,18,2,21,55,16,2,0
E33031910,243,0,0,1,1,0,13,10,3,5,5,76,27,26,17,0,9,0,50,0,0
E33031911,283,0,0,0,0,1,94,8,0,1,2,9,62,59,33,2,6,5,1,0,0
E33031912,299,0,0,17,0,0,6,121,0,16,3,54,8,52,12,3,3,0,4,0,0
E33031913,258,0,0,2,0,0,4,124,2,14,38,20,7,14,4,16,1,1,11,0,0
E33031914,229,0,0,10,0,0,14,95,0,9,6,23,10,25,4,1,0,5,27,0,0
E33031915,222,0,0,0,0,0,4,51,3,4,2,15,6,40,39,1,34,11,12,0,0
E33031916,211,0,0,13,0,0,12,32,1,98,2,5,23,12,1,1,1,1,8,1,0
E33031917,484,0,0,18,0,0,128,51,4,19,4,88,91,53,14,3,2,3,6,0,0
E33031918,414,0,3,1,3,0,13,50,3,23,9,158,14,88,17,1,4,3,22,0,2
E33031919,428,0,0,8,0,0,10,175,0,7,7,33,15,20,124,1,1,1,26,0,0
E33031920,632,0,1,1,1,0,33,17,3,5,5,87,294,114,8,5,11,4,43,0,0
E33031921,204,0,0,8,0,0,8,82,3,10,5,22,2,15,16,1,1,1,30,0,0
E33031922,198,0,0,18,0,0,1,92,1,16,1,2,1,6,3,0,6,1,49,0,1
E33031923,411,0,0,0,0,1,7,10,30,31,11,20,3,260,31,0,2,1,4,0,0
E33031924,240,0,4,3,0,0,24,42,0,16,1,17,27,67,30,0,1,0,6,0,2
E33031925,254,0,0,4,0,0,7,8,0,5,3,130,6,31,49,4,1,2,3,0,1
E33031926,212,0,1,1,3,0,3,31,2,4,5,98,2,27,4,1,1,28,1,0,0
E33031927,271,0,0,4,0,0,16,112,2,20,40,16,4,18,23,0,0,2,12,0,2
E33031928,193,1,0,7,0,0,10,28,6,10,3,14,12,23,9,2,0,2,16,0,50
E33031929,315,0,0,4,0,0,1,92,1,3,4,78,10,62,31,1,2,4,22,0,0
E33031930,210,0,0,4,0,0,3,61,1,10,7,1,7,92,7,0,5,1,11,0,0
E33031931,742,0,3,6,1,0,14,162,5,21,124,47,67,219,29,3,1,11,28,0,1
E33031932,393,0,1,15,2,0,15,223,0,53,2,11,8,19,36,1,0,0,7,0,0
E33031933,753,0,0,8,0,0,15,256,2,106,16,108,4,60,150,9,1,8,7,0,3
E33031934,1051,0,0,114,0,0,9,550,5,10,163,63,16,63,12,5,6,5,29,0,1
E33031935,661,1,0,4,0,0,22,41,1,63,29,28,6,249,41,1,4,8,162,1,0
E33031936,3575,1,0,49,4,0,62,2651,25,161,60,64,27,139,93,12,68,37,120,2,0
E33031937,204,0,0,1,1,0,3,38,1,48,5,20,1,19,13,1,1,4,48,0,0
E33031938,742,0,0,11,0,0,8,26,5,8,532,59,22,29,8,0,2,1,31,0,0
E33031939,960,0,0,5,1,0,129,22,1,9,11,67,585,102,22,1,1,2,1,1,0
E33031940,302,0,0,1,0,0,2,28,0,70,4,3,2,11,175,0,0,4,2,0,0
E33031941,661,1,0,4,0,0,0,67,2,47,24,13,1,180,38,1,1,3,278,1,0
E33031942,485,0,0,8,0,0,3,356,1,12,6,48,7,21,4,2,3,5,9,0,0
E33031943,315,0,0,3,0,0,2,101,3,0,8,178,1,5,9,1,2,0,2,0,0
E33031944,264,0,0,3,0,0,8,71,97,22,12,8,0,30,5,1,1,3,3,0,0
E33031945,1452,1,0,16,1,0,6,1302,2,32,3,4,2,15,25,5,23,6,9,0,0
E33031946,213,0,0,3,0,0,12,30,4,4,6,10,29,77,21,1,3,2,11,0,0
E33031947,261,0,0,8,0,0,2,116,3,23,12,42,6,14,22,2,2,1,8,0,0
E33031948,709,0,0,71,0,1,4,210,1,8,282,0,0,34,6,1,3,2,86,0,0
E33031949,284,0,0,3,0,0,30,19,1,41,52,2,1,83,19,1,0,1,31,0,0
E33031950,576,0,0,2,0,0,6,303,8,11,20,17,1,145,43,4,4,9,2,1,0
E33031951,523,0,0,5,0,0,0,382,4,16,6,5,0,18,65,1,4,1,16,0,0
E33031952,502,0,0,10,0,0,2,23,6,28,160,4,34,135,19,5,2,3,70,0,1
E33031953,373,0,0,8,0,0,61,31,3,11,18,49,5,31,98,1,19,5,33,0,0
E33031954,352,3,0,2,0,0,7,5,1,34,174,3,3,78,1,0,5,4,32,0,0
E33031955,254,0,0,10,0,0,1,119,0,10,19,4,0,57,2,1,0,8,23,0,0
E33031956,426,0,0,3,0,0,1,320,2,1,5,58,3,27,4,1,0,0,1,0,0
E33031957,410,0,0,0,0,0,2,254,1,15,21,2,1,53,15,2,30,5,9,0,0
E33031958,235,0,0,0,0,0,2,60,0,38,31,1,3,72,4,1,6,8,8,1,0
E33031959,1113,0,0,17,0,0,3,63,8,17,817,16,1,70,11,6,8,4,71,0,1
E33031960,1136,0,0,10,0,0,7,180,3,27,310,174,184,108,69,7,6,19,31,1,0
E33031961,216,0,0,2,0,0,3,17,0,1,58,8,7,69,32,1,2,3,13,0,0
E33031962,887,1,0,15,5,0,14,417,4,41,163,32,7,118,45,1,4,4,16,0,0
E33031963,228,0,0,1,0,1,3,7,1,80,12,5,0,99,9,0,1,1,8,0,0
E33031964,215,0,0,5,0,0,3,17,0,4,70,1,1,11,2,0,86,1,14,0,0
E33031965,198,0,0,1,0,0,3,42,3,17,55,8,5,40,9,0,1,0,14,0,0
E33031966,508,1,0,15,0,0,8,18,6,16,259,24,6,114,8,4,1,2,25,0,1
E33031967,276,0,0,5,0,0,1,65,7,13,101,3,0,36,33,0,0,1,11,0,0
E33031968,202,0,0,7,0,0,2,30,0,72,60,0,0,11,2,0,0,0,18,0,0
E33031969,970,0,1,5,2,0,3,30,9,31,757,7,0,76,1,6,8,5,29,0,0
E33031970,334,1,0,3,0,1,3,11,1,28,95,3,1,148,23,1,4,1,10,0,0
E33031971,227,0,0,9,0,0,1,40,0,10,70,0,0,40,5,2,0,1,49,0,0
E33031972,206,0,0,10,0,0,2,37,2,10,53,0,5,51,7,1,1,8,18,0,1
E33031973,199,0,0,6,0,0,1,6,0,56,24,72,0,9,15,1,5,2,2,0,0
